Actual1,SlopeCoefs,SlopeV,UnconCoefs,UnconVQB,UnconVRBFB,UnconVWR,UnconVTE,UnconVLT,UnconVG,UnconVC,UnconVRT,UnconVDE,UnconVDT,UnconVILB,UnconVOLB,UnconVCB,UnconVFS,UnconVSS,UnconVK,UnconVP,UnconVLS
.068136074,1.7515532,.034119699,.096612602,.0017404761,-.00019384167,-.00078138243,-.00065447588,-.00019178477,-.0001493039,-.00020238507,.000054060878,.00004030576,.00017634105,.00013048148,8.6501477e-06,-.00010624964,-.00013654507,-.00015932333,.00091027626,.00056988664,.00082259439
.071440041,3.7564034,.21465653,.11980947,-.00019384167,.00070587202,.000064793203,.00015704804,-.00011769214,-.00017976714,-.00016413846,-.00024309463,-.00015818406,-.00021065988,.000022322025,.000060434653,.000072623981,.0001604281,.0001848809,-.00016221828,-.00050879683,.000050121063
.12270299,6.0127411,.27711961,.1325341,-.00078138243,.000064793203,.00077395595,.00032452174,-.000013971604,-.00017292524,-.00020897551,-.00035460168,-8.6860609e-06,-.000095782096,-.000068967922,.000032632139,-7.7089562e-06,.00001370882,-.000032308166,-.00048027848,-.00060653308,-.00016725765
.048939411,1.2091874,.01751055,.078485318,-.00065447588,.00015704804,.00032452174,.0010147771,-.0001163158,-.00010896647,-.00021919319,-.00030406893,-.00012127885,-.00011112738,-.000012385551,-.00011368294,.00017978231,6.4504375e-06,.00014834636,-.00019374597,.000066451474,-.00025614543
.047956962,1.3145003,.011395609,.072868101,-.00019178477,-.00011769214,-.000013971604,-.0001163158,.00047627508,.00016570905,-.00013871571,.00036658449,.00014554296,-1.5279277e-06,-.000072008683,.00010832647,-.000082069309,-.00015156275,-.00014575328,.00011192868,.000096974793,-.00038680219
.069183327,2.6647549,.081739791,.082217507,-.0001493039,-.00017976714,-.00017292524,-.00010896647,.00016570905,.00043303921,.0002968297,.00033033529,.000072418654,2.7209387e-06,.000031673644,.000040261573,-.000047812235,.000050486404,-2.4259518e-07,.000038699782,.00021680082,-.00032396676
.025634758,1.2831147,.013642074,.085413538,-.00020238507,-.00016413846,-.00020897551,-.00021919319,-.00013871571,.0002968297,.0014184196,.000051999858,-.000043926611,.00009205853,-.00010876027,-.0001701054,.00025007527,.0004891397,.00028476096,-.00043976135,.00011063956,.00001778355
.039531041,1.5618362,.012184192,.087724149,.000054060878,-.00024309463,-.00035460168,-.00030406893,.00036658449,.00033033529,.000051999858,.00080279598,.00014495986,6.9215948e-06,.000049679464,.000038810755,-.00011077858,-.000011180849,-.00010228852,.00024594588,.00051340682,-.000012322281
.090980679,3.3120184,.13580751,.081124805,.00004030576,-.00015818406,-8.6860609e-06,-.00012127885,.00014554296,.000072418654,-.000043926611,.00014495986,.000189618,.000071639071,.000013408265,.000071894312,-.000098974764,-.00012773649,-.000057616944,.00009907136,-.00019290629,-.00013462066
.073430352,3.2157731,.098916076,.087971054,.00017634105,-.00021065988,-.000095782096,-.00011112738,-1.5279277e-06,2.7209387e-06,.00009205853,6.9215948e-06,.000071639071,.00021360371,.000039197377,5.2780606e-06,-.000010190604,-.00017805229,-.000086699314,.00021163825,-.000014458388,.000089475623
.05770608,2.5378754,.074562818,.090456933,.00013048148,.000022322025,-.000068967922,-.000012385551,-.000072008683,.000031673644,-.00010876027,.000049679464,.000013408265,.000039197377,.00031694392,.00013880212,-.00012475919,-.00012739525,-.000088443136,.00014919305,-.00025114644,.00028110959
.082601473,3.4332459,.13467078,.11103484,8.6501477e-06,.000060434653,.000032632139,-.00011368294,.00010832647,.000040261573,-.0001701054,.000038810755,.000071894312,5.2780606e-06,.00013880212,.00020661551,-.000095216754,-.00012749035,-.000094072522,.00012845155,-.00054338574,-.000066484063
.1141692,4.2519464,.13344486,.10728605,-.00010624964,.000072623981,-7.7089562e-06,.00017978231,-.000082069309,-.000047812235,.00025007527,-.00011077858,-.000098974764,-.000010190604,-.00012475919,-.000095216754,.00035551019,.00013526468,.00010450985,-.000047943293,.00025792705,.000039670231
.039010625,1.7288598,.02461827,.12672067,-.00013654507,.0001604281,.00001370882,6.4504375e-06,-.00015156275,.000050486404,.0004891397,-.000011180849,-.00012773649,-.00017805229,-.00012739525,-.00012749035,.00013526468,.00081467623,.00043756529,-.0005219194,-.000058951409,-.00006497401
.035701752,1.2229582,.014885635,.077734925,-.00015932333,.0001848809,-.000032308166,.00014834636,-.00014575328,-2.4259518e-07,.00028476096,-.00010228852,-.000057616944,-.000086699314,-.000088443136,-.000094072522,.00010450985,.00043756529,.00057090563,-.00039342075,-.00026281379,-.000044006592
.0039951773,.38514161,.0017880971,.026031325,.00091027626,-.00016221828,-.00048027848,-.00019374597,.00011192868,.000038699782,-.00043976135,.00024594588,.00009907136,.00021163825,.00014919305,.00012845155,-.000047943293,-.0005219194,-.00039342075,.0023629689,.0013398855,.0005012714
