Home,GameMERate,SeasonMERate,GameMEANYA,SeasonMEANYA,GameMETANYA,SeasonMETANYA,GameMEFPA,SeasonMEFPA
0,.014578648,.0060772882,.1488618,.058608811,.1556994,.061376449,1.4079046,1.3078468
0,1.2189689e-07,2.3613566e-06,3.2441740e-06,.000022772856,4.8902293e-06,.000028905499,9.1720467e-06,.00064490613
1,.0045297556,.0042197937,.08788684,.040896505,.071744151,.04317344,.34077644,.91599935
0,.00010862858,.00013714573,.0021271429,.0012935684,.0012275804,.0014814831,.0095228879,.034240872
1,4.2305180e-07,2.4852379e-06,1.5139522e-06,.000021643607,5.6426109e-07,.000024446226,5.7928737e-06,.00053084578
1,.0003009394,.00020706361,.0055889199,.0019868549,.0034873842,.0022764285,.038242687,.040155903
1,.000017014178,.00048075084,.000084841718,.0045908466,.000063454238,.0047540385,.00034997126,.098409891
0,.0076877158,.0037538097,.095482185,.035905864,.031607822,.037584741,.1896195,.80593622
1,.0008763987,.0054281866,.0095878784,.053209621,.011204386,.056068595,.16220339,1.1984283
1,.000022205757,.00008849943,.00063386199,.00088114751,.0011098624,.00092618744,.0031168163,.021922477
0,.014253275,.0049011172,.080698803,.047377419,.070328847,.049684059,1.7146592,1.074586
1,.00039194309,.00023051689,.0071545816,.0019858526,.014910571,.0019568924,.16319823,.044205088
0,.0045846524,.0050245761,.050343018,.048691917,.090037502,.051058184,1.5916826,1.0822662
0,.000336689,.00015153082,.011899398,.001467548,.0095150685,.0015138354,.07449802,.032312844
1,.0052082078,.004169079,.091538772,.040817779,.084752962,.04265786,1.1930035,.9041937
0,.000087819106,.00057172601,.00022501234,.0054088491,.00043012502,.0056643463,.015630029,.11164563
1,.004791291,.0010816467,.068314753,.010459939,.084785551,.010839233,.44230855,.22801377
0,.0076245531,.0023396921,.14666529,.022561012,.1455227,.02343435,.87097931,.50148684
0,.00017288099,.000019312705,.00030602454,.00014325541,.00028087717,.0001374258,.00068350189,.0024913691
0,.00037009359,.00038975762,.0039636432,.0036891068,.0018954613,.0038419887,.0043607834,.066539466
0,.00053736387,.0009040265,.0043105669,.0084713129,.0070461496,.00859873,.068413511,.18597595
1,.0078913011,.0053617675,.080805272,.051390026,.079166815,.053374797,.1632693,1.2199473
1,.00022226584,.00057558151,.0047795298,.0050748587,.0057683797,.0051469714,.05665642,.10414322
0,.00016460998,.000077194214,.00095831323,.00076582754,.0014729445,.00080474588,.0016586579,.013269414
1,.00020287572,.0044651926,.0036256949,.043300211,.024591953,.046469379,.23542154,1.0304289
0,.000016053209,4.5427605e-06,.00051852915,.000048052185,.00022739485,.000052788186,.00016351741,.00095048995
0,.00038898856,.0010684807,.0051055509,.0090929456,.011833526,.0096714757,.12768662,.27575377
1,.013252021,.0051228171,.15119016,.052167829,.15685798,.054982461,1.9220877,1.0766286
0,.013772045,.0048748981,.1123603,.04455002,.14344685,.048539441,1.9740139,1.2843933
1,.000031973814,.000085348925,.00019548941,.00092930364,.0016983465,.0010048553,.10210527,.019937241
1,.0028067811,.0012606882,.04237581,.011292085,.026983257,.011346091,.22490123,.25026786
1,.0014807519,.0061158971,.067052469,.059774846,.07306768,.062865727,.71951413,1.3345333
0,.0036279703,.0051040421,.037081856,.047722641,.021751152,.049055412,.34779131,1.0572493
1,.00016072698,.00089423935,.0051217428,.0075898762,.0042238478,.0078144614,.01464389,.20181067
0,.0049436768,.0042706328,.058829267,.04432689,.058074541,.04667592,.81319618,.88431585
1,.0085208314,.0022428171,.075158559,.02130278,.083467916,.022168647,1.7779013,.49880031
0,.015031931,.006172996,.11426371,.059373632,.11183672,.061985306,1.943797,1.347446
0,.012496949,.0036776946,.10787252,.035084654,.10181989,.036707189,.38909262,.79612261
1,.000037445825,.000057537334,.00020297455,.00055498758,.000089131623,.00057492161,.00093263318,.01252952
1,.0028413346,.00074353488,.064789087,.006541519,.062597767,.0065171225,.35142365,.17073877
0,.000080704333,.00057443045,.001116108,.0054664272,.00110802,.0056678155,.010178686,.12193035
1,.012000702,.0053970534,.12229806,.052078735,.099343933,.054674182,1.9214759,1.1825831
0,3.0517526e-07,7.7376950e-07,3.5880041e-06,7.6061997e-06,6.2859458e-06,9.5877112e-06,.000012124814,.00021394635
0,.01314522,.0059034713,.14640476,.056642707,.1577273,.059109237,1.9802098,1.2954154
1,.014526443,.0060382858,.11590499,.058249239,.12206507,.060956683,1.6674674,1.3166592
0,.00054012408,.00050325925,.0023777944,.0046372749,.0006129439,.0048793931,.0036176264,.12127522
1,6.7456021e-06,.000050691746,.000064199492,.00046897552,.00021654303,.00052482955,.00020585278,.01359729
0,.004277349,.00093088613,.023199832,.0088106841,.007883667,.00904564,.1304222,.20235738
0,.00015688235,.00015647746,.0015280519,.0014995816,.0035671326,.0015546794,.0177726,.032977249
1,.000013921549,.000055724628,8.6250348e-06,.00053490233,.000056725665,.00055205007,.00031972941,.011094917
1,.00045753634,.00033266711,.0031617763,.0031814124,.0088552246,.0033219159,.1991813,.072217233
0,.011215846,.0030497874,.069915399,.029720629,.04018572,.031093638,.64382213,.65140313
1,.014341796,.0061782529,.14040962,.059894681,.1067524,.06296517,1.1379644,1.3475032
0,.0043720677,.0032609035,.085395709,.030489022,.058701951,.03139041,1.0263463,.73944461
0,1.5991961e-06,7.6456502e-07,.000014564715,7.3378565e-06,.000020118729,7.4351469e-06,.000015276115,.00013457224
1,.0038818906,.0011583691,.018370617,.011132673,.017650599,.011555088,.17490092,.24421006
0,.0083038444,.0056346175,.10183609,.054652467,.088150248,.057388023,.70216924,1.2312948
0,.000046010475,8.6723330e-06,.0000860242,.000083497711,.00010276795,.000084568514,.0013203806,.0017092862
1,1.6079676e-06,2.9628211e-06,7.6846954e-06,.000029323859,.000010445486,.000032293912,.00015507601,.00072154886
1,.0049878648,.006120157,.032809686,.059245139,.04798153,.062292494,.94116247,1.3378407
1,.0063922638,.0031538112,.02784293,.030797923,.021570522,.0326581,.376353,.69218618
0,.0018026449,.0020130919,.023977304,.019428356,.010501164,.019329911,.052383985,.4135299
0,.0044115717,.0031554254,.074647218,.030532824,.02698648,.031852983,.26728749,.69262135
0,.0057530547,.00079112704,.067229129,.0068555619,.054677226,.0078531485,.42816511,.17737228
1,.0060941097,.00062248693,.04342439,.0060263677,.0094683142,.0059059323,.074330494,.12092257
